#rx	ry	rz	eps1	eps2	x	y	z	q0	q1	q2	q3
5.773135e-04	6.396270e-04	4.289403e-04	5.624679e-04	9.004596e-04	4.343080e-04	1.338423e+00	1.338423e+00	9.566048e-04	7.940986e-04	1.358725e-03	6.692642e-01	-2.197206e-01	-6.949391e-01	1.444574e-01
6.032282e-04	4.572462e-04	4.286953e-04	3.749829e-04	5.996249e-04	3.053717e-04	1.229268e+00	1.229268e+00	2.421558e-03	7.344776e-04	1.725728e-03	-1.176061e-01	2.073772e-01	-9.533270e-01	-1.852864e-01
5.167561e-04	3.841321e-04	4.291428e-04	5.880509e-04	6.074644e-04	4.766281e-04	1.191110e+00	1.191110e+00	3.386363e-04	1.338273e-04	1.762543e-03	-3.728824e-01	1.450243e-01	5.451713e-01	-7.366918e-01
4.845093e-04	4.565732e-04	1.840597e-04	1.972575e-04	3.485026e-04	3.482905e-04	1.029489e+00	1.029489e+00	2.349452e-04	1.312145e-03	1.370578e-03	-7.923552e-01	-3.000978e-01	5.182282e-01	1.164220e-01
1.636296e-04	2.036891e-04	3.331964e-04	3.304123e-04	1.774912e-04	2.388658e-04	7.470058e-01	7.470058e-01	5.547212e-04	1.306541e-03	9.988334e-04	-7.567126e-01	-3.755180e-01	-2.326902e-01	4.819000e-01
6.049954e-04	2.271982e-04	2.741173e-04	3.762841e-04	6.496141e-04	3.978207e-04	1.177866e+00	1.177866e+00	4.031854e-04	1.415216e-03	2.532421e-03	3.998664e-01	3.936879e-01	-5.321245e-01	-6.340033e-01
5.131997e-04	4.217868e-04	3.507796e-04	5.112534e-04	3.255280e-04	5.755375e-04	1.083568e+00	1.083568e+00	1.817695e-03	1.229415e-03	1.325319e-03	-5.548140e-01	-6.332177e-01	-5.392230e-01	-2.133861e-02
1.606879e-04	3.256002e-04	2.238505e-04	1.799994e-04	1.411189e-04	3.789593e-04	6.709738e-01	6.709738e-01	2.685411e-03	3.329035e-03	1.290128e-03	-7.653826e-01	8.148276e-02	5.861333e-01	-2.529779e-01
2.525384e-04	7.385122e-04	5.618202e-04	3.486395e-04	6.995150e-04	4.434013e-04	1.367671e+00	1.367671e+00	2.859507e-03	5.620982e-05	5.861506e-04	-9.466888e-01	-1.896775e-01	-1.517901e-02	2.599468e-01
4.685364e-04	5.910049e-04	3.428987e-04	6.306841e-04	5.525288e-04	4.854404e-04	1.223703e+00	1.223703e+00	2.911452e-03	2.351189e-03	6.551836e-04	4.907255e-01	-5.368980e-02	6.456699e-01	5.825944e-01
4.802909e-04	4.558116e-04	4.420256e-04	4.646823e-04	6.054379e-04	6.501483e-04	1.083619e+00	1.083619e+00	5.485433e-04	3.067053e-03	5.113748e-04	-7.670031e-01	4.659260e-01	-2.682668e-01	3.502174e-01
7.488648e-04	5.614846e-04	5.536700e-04	4.979838e-04	5.190175e-04	8.176737e-04	1.325331e+00	1.325331e+00	1.034211e-03	2.905582e-03	1.487990e-03	-2.750810e-01	3.442945e-01	-6.905493e-01	5.735272e-01
2.503136e-04	1.426007e-04	2.748765e-04	2.898729e-04	3.049689e-04	2.011039e-04	5.721177e-01	5.721177e-01	1.104942e-03	5.978768e-05	1.798837e-03	4.854138e-01	-1.863436e-01	-8.165793e-01	-2.506946e-01
3.593936e-04	2.004202e-04	1.449909e-04	1.683263e-04	2.008610e-04	3.566135e-04	7.700093e-01	7.700093e-01	3.145646e-03	-8.160690e-05	2.512784e-03	-8.014384e-01	1.747452e-02	1.074122e-01	-5.880933e-01
2.490352e-04	2.869426e-04	1.297829e-04	3.467928e-04	4.544844e-04	2.856847e-04	7.282833e-01	7.282833e-01	2.250810e-03	8.323290e-04	9.797228e-04	-5.060002e-01	8.271087e-01	1.775418e-01	1.683269e-01
4.904941e-04	4.629020e-04	4.279976e-04	3.711704e-04	2.826716e-04	5.732790e-04	1.017418e+00	1.017418e+00	2.905223e-03	1.812903e-03	2.377296e-03	-6.217005e-01	-2.168112e-02	5.513595e-01	-5.558967e-01
2.428828e-04	4.658583e-04	3.243238e-04	3.747532e-04	3.047374e-04	4.210224e-04	1.023432e+00	1.023432e+00	1.229515e-03	-5.525460e-05	1.251178e-03	-2.038660e-02	-7.443929e-02	-7.340209e-01	6.747270e-01
1.363659e-04	1.507310e-04	2.255210e-04	1.895450e-04	1.514525e-04	3.419073e-04	5.958767e-01	5.958767e-01	1.731187e-03	-1.643462e-04	2.479630e-04	4.287052e-01	-6.150728e-01	-4.415972e-02	6.602630e-01
2.718206e-04	3.084102e-04	2.429399e-04	2.949847e-04	3.605251e-04	2.599977e-04	6.120621e-01	6.120621e-01	3.014215e-03	1.287889e-03	1.771289e-03	2.494391e-01	5.140641e-02	8.299146e-01	-4.963661e-01
2.581790e-04	2.940977e-04	2.947351e-04	2.861411e-04	3.830246e-04	2.027121e-04	6.604088e-01	6.604088e-01	1.851038e-04	4.638029e-04	3.777846e-04	-8.387211e-01	-2.543814e-01	-1.779663e-01	4.473980e-01
4.080867e-04	4.730528e-04	2.719701e-04	2.446475e-04	4.128408e-04	3.865168e-04	1.122131e+00	1.122131e+00	2.724898e-04	1.802567e-03	1.894071e-03	-3.117162e-01	8.853665e-01	-1.344195e-01	3.176327e-01
5.778048e-04	3.692803e-04	5.311664e-04	3.085577e-04	3.543133e-04	4.022324e-04	1.326366e+00	1.326366e+00	2.378369e-03	5.437752e-05	2.485957e-03	7.198917e-01	3.668394e-02	3.689187e-02	6.921338e-01
3.211205e-04	2.152082e-04	2.320542e-04	4.352973e-04	5.544520e-04	2.280328e-04	9.356541e-01	9.356541e-01	2.516763e-04	5.405827e-04	2.517125e-03	3.800700e-01	-5.779744e-01	-3.746786e-01	-6.173397e-01
2.545419e-04	1.691769e-04	2.246911e-04	1.149099e-04	1.343583e-04	3.138100e-04	5.601508e-01	5.601508e-01	1.305247e-04	2.854338e-03	2.389481e-03	4.288545e-01	-9.484038e-02	4.415245e-01	-7.823971e-01
4.972704e-04	3.606740e-04	6.566693e-04	5.693460e-04	7.230263e-04	5.202489e-04	1.359177e+00	1.359177e+00	1.006833e-03	7.202318e-05	4.571471e-04	-6.126690e-01	-2.925946e-01	7.242724e-01	1.202274e-01
3.425604e-04	3.156873e-04	2.933410e-04	3.115438e-04	2.548517e-04	4.663125e-04	7.352850e-01	7.352850e-01	7.818374e-04	-3.353162e-05	2.485610e-03	-5.176608e-01	-7.106084e-01	3.970973e-01	-2.633945e-01
3.521408e-04	5.167772e-04	3.595318e-04	2.584932e-04	4.801171e-04	4.849656e-04	1.355353e+00	1.355353e+00	1.594565e-03	6.712471e-04	1.903414e-03	-1.282006e-01	9.895324e-02	-8.149253e-01	5.564796e-01
3.682748e-04	2.713499e-04	3.148329e-04	2.630737e-04	5.434656e-04	3.018519e-04	8.453105e-01	8.453105e-01	7.521263e-04	8.260362e-04	4.895255e-04	-1.401335e-01	1.347172e-01	1.455370e-01	9.700685e-01
1.184235e-04	1.865990e-04	1.783568e-04	1.861591e-04	4.188284e-04	3.222052e-04	6.757988e-01	6.757988e-01	1.288933e-03	1.214667e-03	2.081034e-04	7.434187e-01	-1.349447e-01	6.496736e-01	8.392096e-02
3.224205e-04	1.649967e-04	2.385617e-04	2.585992e-04	5.003897e-04	3.595290e-04	9.276435e-01	9.276435e-01	1.556363e-03	2.713418e-03	2.025013e-03	-7.922326e-01	3.707222e-01	2.320393e-01	4.255472e-01
1.875434e-04	1.271438e-04	1.588982e-04	2.184284e-04	2.121874e-04	1.461771e-04	5.329014e-01	5.329014e-01	2.822049e-03	3.358487e-03	2.616913e-03	-6.254816e-02	4.217390e-01	8.982165e-01	1.069160e-01
2.301926e-04	1.259042e-04	1.722996e-04	2.088832e-04	2.998613e-04	3.706473e-04	5.714369e-01	5.714369e-01	1.286289e-03	2.592583e-03	2.643806e-03	3.001437e-01	-2.264077e-01	-6.999785e-01	6.071931e-01
1.851106e-04	2.705812e-04	3.147639e-04	3.887924e-04	4.976106e-04	2.869578e-04	8.760848e-01	8.760848e-01	2.394137e-03	1.915974e-03	2.916326e-04	5.882132e-01	-4.586919e-01	-6.173456e-01	-2.499828e-01
4.220963e-04	4.372770e-04	4.416638e-04	3.436995e-04	6.370839e-04	2.741840e-04	1.215915e+00	1.215915e+00	2.747117e-04	2.511901e-03	1.917643e-03	-6.174009e-01	4.936975e-01	6.091823e-01	6.305452e-02
2.637975e-04	3.203709e-04	1.952439e-04	3.187973e-04	1.993976e-04	2.167807e-04	7.934283e-01	7.934283e-01	2.824210e-03	1.171255e-03	2.590413e-03	-1.284672e-01	-2.875767e-01	-8.846213e-01	-3.438618e-01
2.455948e-04	2.190094e-04	1.506675e-04	2.068999e-04	1.853881e-04	2.509815e-04	6.528113e-01	6.528113e-01	2.575707e-03	7.439983e-04	2.655674e-03	1.683959e-01	2.561184e-01	-6.251411e-01	-7.178056e-01
4.659700e-04	2.318995e-04	3.858252e-04	2.721716e-04	6.126987e-04	4.734297e-04	1.237162e+00	1.237162e+00	3.014605e-03	5.722158e-04	2.287358e-03	1.359835e-01	1.050261e-01	-9.757612e-01	1.355289e-01
1.767483e-04	4.379578e-04	4.361163e-04	2.870236e-04	4.505210e-04	5.876130e-04	1.063064e+00	1.063064e+00	3.022671e-03	9.855959e-05	1.501926e-03	6.583114e-01	7.303322e-01	-1.703061e-01	-6.509065e-02
3.225677e-04	3.248166e-04	2.896016e-04	2.816619e-04	2.749892e-04	5.521477e-04	1.232358e+00	1.232358e+00	1.912508e-03	1.445691e-03	4.062037e-04	8.447946e-01	-3.356176e-01	-6.573160e-02	-4.115365e-01
3.421606e-04	3.451463e-04	3.274763e-04	4.443555e-04	3.297134e-04	4.576081e-04	9.806538e-01	9.806538e-01	1.849668e-03	2.386131e-03	2.477961e-03	5.230591e-01	4.277063e-01	-6.405032e-01	-3.650098e-01
5.122626e-04	4.699240e-04	4.095939e-04	3.526441e-04	6.351777e-04	5.051566e-04	1.079084e+00	1.079084e+00	2.775618e-03	1.549906e-03	9.967555e-04	6.185796e-02	-9.807327e-01	-1.842453e-01	-1.976276e-02
4.473621e-04	2.703223e-04	3.014597e-04	2.690706e-04	8.532979e-04	5.065766e-04	1.224517e+00	1.224517e+00	4.676774e-04	3.259235e-03	2.081705e-03	-3.931306e-02	-8.520434e-01	-2.484220e-01	4.590894e-01
2.589661e-04	1.514238e-04	2.951687e-04	1.495125e-04	3.515074e-04	2.311907e-04	7.315621e-01	7.315621e-01	2.325570e-03	5.015705e-04	3.286927e-04	2.055195e-01	-2.607890e-01	1.696913e-01	9.278770e-01
3.005727e-04	5.410460e-04	4.464297e-04	4.249018e-04	8.726002e-04	3.943001e-04	1.232758e+00	1.232758e+00	3.435388e-04	1.694017e-03	4.043486e-04	3.395437e-01	-6.877479e-01	2.707558e-01	5.817252e-01
1.639851e-04	1.628544e-04	1.462023e-04	2.306671e-04	2.773344e-04	1.311408e-04	5.079586e-01	5.079586e-01	1.302564e-04	7.803933e-04	1.588726e-03	5.277682e-01	3.510620e-01	6.652330e-01	-3.945647e-01
4.161951e-04	4.025429e-04	5.403560e-04	2.236938e-04	6.579586e-04	6.993313e-04	1.156904e+00	1.156904e+00	1.041483e-03	1.648826e-03	1.506025e-03	-4.105627e-01	2.199017e-01	4.388729e-01	-7.684218e-01
3.320919e-04	2.724059e-04	3.364518e-04	3.863745e-04	2.808872e-04	2.276260e-04	8.120988e-01	8.120988e-01	2.993808e-03	2.897296e-03	1.172828e-03	-4.290650e-01	-2.687726e-02	4.592139e-01	7.773695e-01
2.353240e-04	1.763437e-04	4.990646e-04	2.242885e-04	6.648491e-04	6.977721e-04	1.078926e+00	1.078926e+00	1.254072e-03	2.183626e-03	2.081587e-03	6.665289e-01	2.350712e-02	-5.117526e-02	7.433490e-01
4.291601e-04	1.983084e-04	2.022239e-04	2.486226e-04	6.446461e-04	6.481928e-04	1.049806e+00	1.049806e+00	1.127312e-04	9.814050e-04	6.639050e-04	5.439464e-01	2.242722e-01	-1.326403e-01	7.976408e-01
2.365037e-04	1.138676e-04	3.151270e-04	2.598046e-04	4.058381e-04	2.258529e-04	6.614167e-01	6.614167e-01	2.358985e-04	1.194601e-03	1.903261e-03	5.037332e-02	-5.885687e-01	-1.878302e-01	-7.847096e-01
1.550849e-04	2.020663e-04	1.014467e-04	1.552183e-04	1.919104e-04	2.874207e-04	5.602719e-01	5.602719e-01	9.850916e-04	2.522120e-03	2.129725e-03	-5.193742e-01	-1.169127e-01	-6.247581e-01	-5.711910e-01
1.251757e-04	1.361096e-04	2.570725e-04	1.700716e-04	3.597296e-04	2.024615e-04	5.894454e-01	5.894454e-01	1.687817e-03	4.452729e-04	1.392957e-03	-1.508523e-02	7.881103e-01	2.937112e-01	5.407295e-01
5.358552e-04	3.324890e-04	2.433450e-04	5.359361e-04	4.913851e-04	3.602673e-04	1.351524e+00	1.351524e+00	1.861717e-04	3.158603e-03	1.226383e-03	2.546865e-01	-6.236921e-01	5.540685e-01	4.890307e-01
3.635741e-04	4.032538e-04	2.849214e-04	2.094078e-04	1.973057e-04	3.794483e-04	1.022733e+00	1.022733e+00	2.562743e-03	2.399473e-03	2.475763e-03	-6.783640e-02	5.601203e-01	2.645118e-01	7.821106e-01
1.687338e-04	1.184659e-04	1.949569e-04	2.115046e-04	3.942737e-04	3.601833e-04	6.429489e-01	6.429489e-01	1.626527e-03	1.975921e-03	2.523351e-04	-2.247604e-02	-1.597630e-01	-7.111236e-01	-6.843053e-01
3.530014e-04	3.120571e-04	1.666065e-04	2.509328e-04	1.662527e-04	2.391462e-04	6.621403e-01	6.621403e-01	8.362459e-05	3.318408e-03	2.511567e-03	-1.796624e-01	6.391244e-01	4.776731e-02	-7.462973e-01
1.882126e-04	3.274206e-04	1.849912e-04	1.891194e-04	2.121436e-04	5.133009e-04	9.563573e-01	9.563573e-01	3.023538e-03	3.302696e-03	2.194476e-04	-4.005044e-01	3.837103e-01	-5.682579e-01	6.078204e-01
4.231216e-04	3.527426e-04	5.466445e-04	3.002437e-04	4.849635e-04	7.662685e-04	1.304147e+00	1.304147e+00	2.357724e-03	3.105073e-03	4.696426e-04	-3.860115e-01	7.478278e-01	5.243791e-01	1.295193e-01
4.464576e-04	3.523606e-04	4.016302e-04	4.737787e-04	4.612463e-04	3.152344e-04	9.376134e-01	9.376134e-01	2.949187e-03	7.410629e-04	1.037392e-03	-3.349950e-01	8.772473e-01	-4.602060e-02	3.407311e-01
1.889474e-04	1.174705e-04	2.761142e-04	1.964494e-04	2.126660e-04	4.021210e-04	6.125390e-01	6.125390e-01	2.648297e-03	-1.106378e-04	1.911300e-03	-4.615333e-01	2.639634e-02	-4.993266e-01	-7.327777e-01
2.593393e-04	3.096736e-04	3.043156e-04	3.692398e-04	2.932040e-04	3.243590e-04	9.652398e-01	9.652398e-01	8.131991e-04	2.815506e-03	2.473762e-03	8.625590e-01	1.937644e-01	4.122919e-01	2.201424e-01
1.588928e-04	2.018378e-04	2.282037e-04	2.376256e-04	2.257354e-04	2.412349e-04	5.148532e-01	5.148532e-01	1.273847e-04	-1.340170e-04	3.167074e-04	-7.628195e-01	-3.062026e-02	6.164156e-01	-1.928743e-01
4.775887e-04	2.333757e-04	4.515000e-04	1.852789e-04	2.989883e-04	5.463598e-04	1.044132e+00	1.044132e+00	2.997550e-04	-1.880680e-05	8.787474e-04	1.570168e-01	8.977598e-01	5.861248e-02	-4.073545e-01
1.575566e-04	1.514723e-04	2.000645e-04	1.465473e-04	3.341427e-04	2.185674e-04	5.251538e-01	5.251538e-01	3.194832e-03	2.858814e-03	3.387442e-04	-2.229851e-01	-9.747288e-01	9.582565e-03	9.461720e-03
