-0.49371 	0.00000 	0.00000 
5.48899 	0.00000 	0.00000 
0.00000 	-0.49437 	0.00000 
0.00000 	5.49462 	0.00000 
0.00000 	0.00000 	-0.49692 
0.00000 	0.00000 	5.49997 

